match_id,captain,team1,team2,winner,toss_winner,venue,date_of_match
8,Ashley Welch,PBKS,RCB,RCB,PBKS,East Cynthia,2024-11-18
5,Raymond Johnson,RR,SRH,SRH,RR,Michaelport,2025-04-19
7,Christopher Garner,SRH,KKR,SRH,KKR,Scottbury,2024-05-27
3,Brent Carpenter,CSK,RR,RR,CSK,Cordovamouth,2024-12-04
9,Dr. Barbara Mcgrath,GT,LSG,LSG,LSG,South Theresa,2024-11-09
7,John Perez,SRH,GT,SRH,GT,Davidborough,2024-05-27
5,Laura Carpenter,GT,RCB,GT,GT,Dennischester,2024-08-29
2,Christina Patterson,CSK,LSG,LSG,CSK,Lake Lanceshire,2025-03-01
9,Eric Gray,RR,PBKS,RR,RR,East Jason,2025-04-24
9,Angela Morrison,SRH,RR,SRH,SRH,Adamport,2024-05-19
4,Veronica Torres,PBKS,DC,PBKS,PBKS,New Ethan,2025-05-08
7,Stephanie Sanchez,CSK,SRH,CSK,CSK,North Amandamouth,2024-10-30
2,Blake Rose,DC,MI,DC,MI,Thompsonburgh,2024-06-02
3,Steven Jennings,RCB,MI,MI,MI,New Travishaven,2024-05-19
3,Laura Becker,MI,SRH,SRH,MI,Lake Erinchester,2024-06-12
3,James Peterson,RR,MI,RR,RR,West Cristinabury,2025-01-12
9,Julie Stanley,LSG,MI,MI,LSG,Simpsonfort,2024-05-26
7,Brooke Simmons,DC,GT,DC,GT,West Anthony,2024-06-13
7,Robin Luna,MI,RCB,MI,MI,North Stevenburgh,2024-11-22
8,Daniel Wilson MD,DC,MI,MI,MI,East Kellyland,2024-09-10
8,Mary Singh,PBKS,CSK,PBKS,PBKS,Sellershaven,2024-05-21
3,Robert Perez,MI,RR,MI,MI,Johnshire,2025-03-02
8,Dr. Alexander Kramer,CSK,GT,GT,GT,Edwardsfort,2024-10-30
9,Donald Adkins,MI,LSG,LSG,LSG,Seanburgh,2024-12-11
2,Madison Stevens,KKR,LSG,LSG,KKR,Jonesberg,2024-06-23
5,Charlene Hartman,MI,KKR,MI,KKR,West Jeffreytown,2025-03-11
5,Katie Powers,RCB,CSK,RCB,CSK,Carlosmouth,2025-02-06
3,Anthony Sanchez,MI,CSK,CSK,CSK,East Pamela,2024-12-15
7,Stephanie Bernard,DC,GT,GT,GT,Port Dianahaven,2025-01-27
2,Lucas Smith,PBKS,SRH,PBKS,SRH,Barryborough,2024-09-25
5,Adam Williams,DC,SRH,SRH,DC,Woodwardport,2024-09-12
5,Jeffrey Anderson,PBKS,CSK,PBKS,PBKS,East Juliefurt,2024-09-21
3,David Wise,GT,DC,GT,GT,Port Williammouth,2024-08-26
9,Alexander Espinoza,RCB,KKR,KKR,KKR,Onealfurt,2024-08-30
8,Madeline Mendez,RR,RCB,RR,RR,Holdenville,2025-03-18
3,Amber Anderson,DC,SRH,SRH,DC,Stevenston,2024-11-18
6,Melissa Flores,RCB,MI,RCB,MI,East Eric,2024-11-26
4,Rebecca Rodriguez,MI,RCB,RCB,RCB,Jasonport,2025-03-08
5,Mark Johnson,LSG,CSK,CSK,CSK,Susantown,2024-11-18
9,Shannon White,SRH,LSG,LSG,SRH,South Angelaton,2025-02-20
7,Nathan Conner,MI,GT,MI,MI,Toddchester,2025-01-10
5,Michael Smith DVM,RCB,DC,RCB,RCB,East Thomas,2025-01-12
5,Michelle Cooper,SRH,RCB,RCB,SRH,East Joseph,2024-09-05
6,Jeffrey White,GT,DC,DC,DC,Nicolehaven,2025-03-24
2,Misty Tate,RCB,CSK,RCB,CSK,Kingport,2025-01-22
7,Amanda Miles,MI,CSK,MI,CSK,Port Richardchester,2024-12-10
4,Nicole Sanford,PBKS,KKR,KKR,PBKS,South Lisastad,2025-02-19
3,Helen Gibson,RR,RCB,RR,RCB,Huntview,2024-08-05
4,Curtis Gay,RCB,CSK,RCB,CSK,South Daniellestad,2025-01-18
9,Henry Thomas,GT,RR,GT,RR,Port Kristenland,2024-09-16
4,Alexis Fischer,KKR,RCB,RCB,KKR,Lake Charlesshire,2025-03-18
7,Justin Wright,RR,MI,RR,MI,Port Jenniferchester,2024-12-10
6,John Scott,CSK,RCB,RCB,CSK,Freemanville,2024-10-19
6,Daniel Stephenson,MI,KKR,KKR,KKR,Lake Christopher,2024-12-01
7,Amanda Long,DC,CSK,CSK,CSK,Boothtown,2024-09-02
8,Sherry Hayes,RR,DC,RR,RR,South Hannah,2024-07-16
4,Joshua Jones,LSG,MI,LSG,MI,East Jacquelineside,2025-01-16
3,Cynthia Cortez,KKR,MI,KKR,MI,East Gracefort,2024-12-02
6,Joel Hamilton,DC,RR,RR,RR,New Cody,2024-11-11
2,Katherine Johnson,MI,GT,GT,GT,Lake Marcotown,2024-12-20
6,Richard Peterson,RR,PBKS,RR,PBKS,South Sandraland,2024-09-11
6,Christopher Frazier,GT,SRH,GT,GT,Karaview,2024-09-09
5,Christina Jones,SRH,KKR,KKR,KKR,East Stephenburgh,2024-05-22
4,Amy Reynolds,CSK,LSG,CSK,LSG,West Christinabury,2024-09-01
6,Adam Nash,RR,KKR,RR,KKR,Hayesbury,2024-06-18
9,Emily Brooks,GT,PBKS,PBKS,PBKS,Gordonmouth,2024-08-23
5,Arthur Carpenter,SRH,RR,SRH,RR,Jessicamouth,2024-06-07
2,Andrea Dunn,RR,SRH,RR,RR,North Meganbury,2024-09-05
5,Karen Johnson,CSK,DC,DC,DC,North Jamesburgh,2025-01-02
6,Kevin Gilbert,RCB,KKR,RCB,RCB,Codyside,2025-02-08
7,Dr. Courtney Brown,DC,CSK,CSK,DC,South Taylorburgh,2024-05-26
9,Tricia Davis,DC,RCB,RCB,DC,Port Jennifer,2024-11-01
3,Terry Hunter,SRH,DC,DC,SRH,Lopezmouth,2025-03-29
8,Megan Miller,PBKS,DC,PBKS,DC,North Tina,2025-03-28
6,Mrs. Laura Morales,LSG,MI,MI,LSG,Nicholasville,2024-05-15
9,Benjamin Reynolds,KKR,CSK,KKR,CSK,New Jennifer,2025-01-09
6,Charlotte Soto,KKR,GT,GT,KKR,Josephshire,2025-01-29
6,Rachael Rios,CSK,RCB,CSK,CSK,West Tiffany,2024-06-23
2,Devin Gallagher,MI,PBKS,MI,PBKS,South Desireeburgh,2024-06-11
7,James Olson,KKR,LSG,LSG,KKR,Emilyport,2024-10-30
3,Mark Shannon,RCB,GT,GT,GT,East Maria,2024-11-10
2,Joan Avery,DC,GT,DC,DC,North Sherrytown,2024-12-16
7,Amber Neal,KKR,PBKS,KKR,PBKS,North Stephenside,2024-06-07
3,Michelle Robinson,LSG,DC,DC,DC,South Anthony,2025-02-24
7,Katie Johnson,GT,SRH,SRH,SRH,Port Darrellview,2025-01-03
3,Cheryl Bass,GT,KKR,GT,KKR,Castillohaven,2025-04-14
3,Ashley Rios,RR,RCB,RCB,RCB,Port Debraview,2025-01-06
8,James Henry,MI,CSK,MI,MI,Lake Noah,2025-01-10
3,Robert Miles,GT,RCB,GT,GT,Lake Brianstad,2024-07-26
7,Ms. Jaclyn Parrish,RR,GT,RR,GT,Valenzuelaport,2024-09-18
6,Michael Brown,DC,CSK,DC,CSK,Davidport,2024-06-18
6,Sarah Valencia,RCB,SRH,SRH,SRH,Kerryport,2024-11-22
9,Holly Mccarty,LSG,DC,LSG,DC,Josefurt,2024-10-22
2,Ashley Francis,RR,KKR,KKR,KKR,Nelsonport,2025-01-30
8,Nicole Decker,RCB,RR,RCB,RCB,West Juliefurt,2025-01-04
8,Karen Gonzalez,LSG,SRH,SRH,LSG,South Gabrielville,2025-01-30
5,Richard Davis,KKR,DC,KKR,KKR,Louisport,2024-05-18
8,Randall Cherry,KKR,MI,MI,KKR,Shawburgh,2024-09-13
5,Robert Lyons,PBKS,LSG,PBKS,PBKS,Buckleytown,2025-03-29
8,Christopher Monroe,LSG,GT,GT,GT,Lake Williamfort,2024-06-25
2,Ashley Powell,PBKS,RR,PBKS,RR,Lake Hannah,2025-03-09
3,Kimberly Johnson,DC,PBKS,PBKS,PBKS,East Tammy,2024-11-27
6,Elizabeth Arellano,RR,KKR,KKR,RR,Buchananport,2025-03-25
8,William Wheeler,RCB,DC,RCB,RCB,Bakertown,2025-04-28
8,Martin Collins,RR,RCB,RR,RCB,Lake Laura,2024-10-12
4,Matthew Hall,RR,SRH,SRH,SRH,New Michaelbury,2025-03-25
3,Jeffrey Coleman,PBKS,KKR,KKR,PBKS,Mooreburgh,2024-08-14
4,Jo Torres,GT,PBKS,PBKS,PBKS,West Sara,2024-06-27
8,Joseph Sutton,RR,CSK,CSK,CSK,Stephanieshire,2024-09-11
2,Ryan Warren,LSG,RR,RR,RR,East Williamshire,2024-11-27
8,Betty Harrison,LSG,PBKS,LSG,LSG,Lake Lisa,2024-06-08
3,Michael Gonzalez,RR,KKR,RR,KKR,Tiffanyside,2024-11-13
2,Patricia Atkinson,DC,GT,GT,GT,Jamesmouth,2024-05-31
6,Elizabeth Lara,PBKS,MI,PBKS,PBKS,New Derek,2024-07-06
9,Alec Hickman,GT,LSG,LSG,GT,Port Monique,2025-04-25
5,Helen Good,CSK,MI,MI,CSK,New Sergio,2024-06-02
8,Michael Davis,SRH,GT,GT,SRH,Loganview,2024-08-10
9,Katie Jones,MI,RR,MI,RR,Sarahaven,2025-04-09
3,David Lopez,CSK,GT,GT,CSK,North Nataliechester,2024-08-12
7,Vanessa Curtis,RCB,DC,DC,DC,Margaretport,2024-11-02
7,Anthony Martinez,RR,RCB,RCB,RR,Mccartyville,2024-10-11
2,Katie Mccarthy,DC,LSG,LSG,LSG,Martinmouth,2024-12-19
6,Pamela James,RCB,PBKS,PBKS,RCB,Fernandezside,2024-11-14
6,Jacqueline Wilson,RCB,RR,RR,RR,Lake Meredith,2024-08-20
6,Adam Miller,RCB,SRH,RCB,RCB,Edwardview,2024-08-13
3,April Tate,DC,GT,DC,DC,Andrewstown,2024-10-04
7,Savannah Johnson DDS,RR,GT,GT,RR,Jessicaside,2024-08-09
2,Amy Lynch,RCB,DC,DC,DC,Port Jasmine,2024-11-04
3,Lisa Bond,PBKS,KKR,PBKS,KKR,South Brittany,2024-08-07
5,Gordon Trevino,DC,LSG,LSG,LSG,Perrystad,2024-10-03
8,Mary Lopez,LSG,RR,LSG,RR,Michelleton,2025-03-25
3,Christina Khan,DC,RCB,RCB,DC,South Timothyview,2024-11-08
6,Heidi Clark,SRH,DC,DC,DC,North Logan,2024-09-02
2,Michael Mcbride,DC,RCB,RCB,DC,Davisberg,2024-08-20
3,Joshua George,DC,PBKS,DC,DC,New Carlport,2024-08-07
8,Jennifer Green,MI,GT,MI,GT,Jeremiahshire,2024-08-08
5,Sheri Smith,LSG,CSK,CSK,CSK,Michelleville,2024-06-30
9,Nathaniel Holland,SRH,KKR,SRH,SRH,New James,2025-01-31
8,Gary Perez,CSK,MI,CSK,CSK,East Seanfort,2024-12-09
9,William Jones,PBKS,RR,RR,PBKS,Grahamberg,2024-12-25
3,Ashley Chapman DDS,CSK,DC,CSK,DC,Stephanietown,2024-06-14
5,Diana Martinez,PBKS,CSK,CSK,CSK,Ashleychester,2024-08-28
6,Derrick Adkins,DC,SRH,DC,DC,Garymouth,2024-05-11
4,Jeffrey Jones,GT,CSK,CSK,CSK,Lake Danielborough,2024-12-03
3,Amanda Dawson,PBKS,SRH,PBKS,PBKS,New Jonhaven,2024-06-12
8,Dr. Christine Harris DDS,CSK,GT,GT,GT,Erikchester,2024-06-17
2,Danielle Shepherd,DC,CSK,CSK,CSK,New Lindsay,2024-10-11
7,Jeremy Lee,RCB,GT,RCB,RCB,West Stevenborough,2025-01-19
8,Jeffrey Sanchez,CSK,KKR,KKR,KKR,Lake Patricia,2024-09-03
3,Ronald Chambers,SRH,CSK,SRH,CSK,Port Tiffanymouth,2024-08-24
6,Melanie Lopez,PBKS,RCB,RCB,PBKS,Matthewshire,2024-10-01
8,Christopher Vasquez,CSK,RCB,CSK,RCB,Johnside,2024-08-27
3,Brett Sanchez,RCB,GT,GT,GT,Lisaborough,2025-03-12
4,Melissa Miller,MI,KKR,KKR,MI,New Karaborough,2024-07-20
4,Sharon Mathis,DC,GT,DC,GT,Johnmouth,2025-04-14
2,James Diaz,MI,CSK,MI,CSK,Kendramouth,2024-11-13
5,Andrea Hogan,RR,DC,RR,DC,West Anthony,2024-06-13
6,Sheri Morales,LSG,CSK,LSG,CSK,Hendersonberg,2024-09-02
8,Casey Johnson,RR,SRH,SRH,SRH,West Benjamin,2025-04-25
6,Juan Kemp,GT,MI,MI,GT,Samuelport,2024-10-28
6,Charles Smith,CSK,MI,CSK,MI,West Manuel,2024-06-21
6,Michael Williams DDS,GT,SRH,SRH,GT,Amandamouth,2024-06-03
5,Isaac Rice,PBKS,SRH,SRH,PBKS,Huntmouth,2024-09-11
5,Christopher Myers,KKR,RR,RR,RR,Nelsonport,2025-03-16
9,Dakota Griffin,SRH,MI,MI,SRH,Lake Anthony,2024-09-30
6,Andrew Reeves,RCB,SRH,RCB,SRH,Michaelmouth,2025-05-04
3,Michael Glenn,PBKS,GT,GT,PBKS,Murraybury,2024-09-05
8,Melissa Castillo,SRH,DC,DC,DC,Blackbury,2024-06-17
4,Jordan Williams,DC,PBKS,PBKS,PBKS,East Tinaport,2024-09-07
3,Robert Mendoza,KKR,DC,KKR,KKR,Port Stevenfort,2024-08-01
8,Tracy Vargas,LSG,SRH,LSG,SRH,Daniellechester,2024-10-22
5,Steven Wolf,RCB,MI,RCB,RCB,Samanthamouth,2024-07-14
3,Linda Erickson,PBKS,GT,GT,PBKS,Garrettland,2025-01-12
8,Angel Anthony,RR,CSK,CSK,CSK,Lisaport,2025-02-28
2,Stephen Dean,RCB,CSK,RCB,CSK,South Kimberlyport,2024-06-06
5,Michael Smith,GT,RR,RR,GT,Mitchellberg,2025-02-27
3,Mr. Howard Lopez,GT,MI,MI,MI,Ethanmouth,2025-03-20
7,Keith Green,CSK,DC,DC,DC,West Lori,2025-02-10
6,Richard Boone,RR,PBKS,PBKS,PBKS,Jamesfurt,2025-04-18
8,Annette Morrow,RCB,LSG,LSG,LSG,South Jordan,2025-03-30
4,Angelica Nguyen,CSK,LSG,LSG,LSG,Ashleeville,2024-11-11
2,Melissa Jones,LSG,SRH,SRH,LSG,New Marcus,2024-12-01
7,Ronald Campbell,GT,PBKS,GT,PBKS,East Stephen,2024-07-30
4,Laura Brooks,RCB,GT,GT,GT,East Sarahchester,2024-05-16
2,Ashley Stanley,MI,CSK,MI,MI,Lake Debramouth,2024-11-18
5,Deanna Wilkerson,SRH,RCB,SRH,SRH,Rogersville,2024-11-10
3,Christopher Brown,MI,SRH,SRH,SRH,Nancyhaven,2025-02-13
9,Cheryl Gonzales,MI,SRH,MI,MI,Danielstad,2024-07-28
4,Benjamin Beasley,LSG,RCB,LSG,RCB,North Bradley,2024-05-30
8,Charles Sandoval Jr.,LSG,MI,MI,LSG,Snowchester,2024-10-11
2,Grace Hughes,LSG,MI,MI,MI,Lake Benjamin,2024-10-29
9,Christina Zuniga,PBKS,CSK,PBKS,CSK,Torrestown,2024-12-06
6,Morgan Winters,DC,SRH,SRH,DC,North Shellyview,2024-11-24
9,Debra Clark,PBKS,LSG,PBKS,LSG,West Heather,2025-04-19
6,Kimberly Heath,LSG,MI,LSG,LSG,Justinstad,2024-08-03
9,Emily Marquez,MI,RR,MI,MI,North Travis,2024-10-16
7,Michelle Woods,KKR,SRH,KKR,SRH,Sanchezview,2024-10-18
3,Michael James,RR,KKR,KKR,RR,Lewishaven,2024-05-10
6,Fred Miller,DC,RR,RR,DC,Nicholsfort,2024-10-20
9,Kerry Mack,DC,SRH,DC,DC,West Christineborough,2024-06-08
8,Zachary Hamilton,RR,DC,RR,DC,Medinaburgh,2025-01-28
5,Trevor Ross,SRH,GT,GT,GT,Thomasberg,2024-05-10
9,Lisa Burnett,KKR,SRH,SRH,SRH,New Faith,2024-10-27
4,Walter Hudson,CSK,PBKS,CSK,PBKS,New Bethshire,2024-07-02
9,Jacob White,KKR,RR,RR,KKR,Sierrahaven,2025-04-25
4,Daniel Moore,GT,RCB,GT,GT,New Kyle,2025-03-01
3,Michelle Parker,LSG,PBKS,PBKS,PBKS,Thomasland,2025-02-08
8,Richard Benson,RR,LSG,RR,RR,Booneville,2025-03-23
2,Stacy Goodman,GT,MI,GT,GT,Adrianburgh,2024-10-16
3,Steven Howard,SRH,PBKS,SRH,SRH,East Brenda,2025-03-20
9,Joseph Hickman,SRH,GT,GT,SRH,Port Margaretmouth,2025-04-05
6,Andrew York,DC,RCB,DC,RCB,East Rachelton,2024-09-21
7,Thomas Schaefer,PBKS,GT,PBKS,PBKS,Lake Nancy,2024-11-22
6,Brian Garcia,GT,KKR,GT,GT,Nelsonfort,2024-06-07
3,Mark Robinson,DC,MI,DC,MI,Briannaburgh,2024-08-20
5,Catherine Williams,GT,MI,GT,MI,Mcdonaldtown,2024-08-07
6,Kristen Johnson,RCB,KKR,RCB,KKR,Lake Doris,2025-03-28
6,Tonya Brown,CSK,DC,CSK,CSK,East Lori,2025-03-01
2,Ashley Myers,RR,RCB,RCB,RR,Samanthaberg,2025-03-08
4,Brandy Jefferson,DC,PBKS,DC,PBKS,Patrickburgh,2024-06-22
7,Roger Malone,RR,LSG,RR,RR,Larsenhaven,2024-08-08
7,Michael Thomas,RR,LSG,RR,RR,Lake Wesley,2025-03-07
5,Daniel Murray,RCB,KKR,KKR,RCB,Coxland,2024-09-29
3,Jacob Johnson MD,MI,RCB,MI,RCB,New Ann,2024-09-25
3,Dylan Meyer,KKR,MI,KKR,MI,West Matthew,2025-04-11
3,Kevin James,SRH,MI,SRH,SRH,Joneschester,2025-01-08
2,Fernando Romero,GT,LSG,LSG,GT,Moniquemouth,2024-07-18
4,Kelly Douglas,PBKS,RR,PBKS,RR,Madisonside,2025-03-20
7,Nicholas Nelson Jr.,RR,GT,GT,RR,Lake Timothy,2025-03-10
7,Shawn Mcknight,KKR,LSG,KKR,LSG,New Andrea,2025-04-30
6,Steven Scott,DC,RCB,DC,RCB,Pateltown,2024-12-31
5,Aaron Cunningham,LSG,SRH,SRH,LSG,Port Johntown,2024-10-05
4,John Guerra,GT,DC,GT,DC,Salashaven,2024-11-12
2,Christina Hall,MI,KKR,KKR,MI,Castrotown,2024-10-09
4,Denise Alvarez,CSK,KKR,KKR,CSK,South Ronaldhaven,2024-11-21
4,Veronica Wu,LSG,GT,GT,LSG,Lake Stephanie,2024-10-16
4,Jennifer Johnson,RCB,GT,RCB,GT,Colemanchester,2024-07-27
6,Zachary Santana,LSG,CSK,CSK,LSG,North Francesstad,2024-12-21
3,Zachary Richmond,KKR,PBKS,KKR,KKR,Jonburgh,2024-09-11
6,Paige Garcia,CSK,SRH,CSK,CSK,Lake Brenda,2025-04-25
3,Stephanie Cox,KKR,RCB,RCB,RCB,East Angelaside,2024-08-28
8,Natalie Ward,GT,MI,MI,GT,Perryside,2025-04-04
4,Samantha Torres,CSK,RR,RR,RR,Port Garyville,2024-12-15
9,Kevin Barrett,SRH,LSG,LSG,SRH,Bobbyshire,2024-08-16
8,Vernon Marquez,RCB,RR,RR,RCB,Mariefort,2025-03-21
2,Mr. Robert Brown,CSK,DC,DC,CSK,North Pamelaview,2024-08-06
4,Ian Jones,DC,LSG,DC,DC,Burnettstad,2024-08-31
8,Beth Greene,RR,SRH,RR,RR,Cooperhaven,2024-09-29
9,Edward Long,CSK,GT,GT,CSK,Smithmouth,2024-11-28
3,Scott Chen,LSG,MI,MI,MI,South Kimside,2024-10-10
5,Sara Mcclure,GT,MI,GT,MI,South Nicole,2025-04-23
9,Julie Norman,SRH,MI,MI,MI,Andrewton,2025-03-15
4,Jamie Banks,DC,GT,DC,GT,South Nicolefurt,2024-10-20
4,Tami Wilcox,KKR,RCB,RCB,RCB,Garciamouth,2025-01-13
8,Larry Long,KKR,SRH,SRH,KKR,Carrieton,2024-08-15
7,Kyle Ochoa,DC,RR,RR,DC,Sellersmouth,2024-05-24
5,Kathleen Baker,CSK,MI,MI,MI,Isabellahaven,2025-02-07
6,Larry Aguilar,GT,LSG,GT,LSG,New Michael,2024-05-18
3,Corey Wolf DVM,MI,KKR,KKR,KKR,Brianborough,2024-09-09
8,Lisa Turner,DC,KKR,KKR,KKR,West Jackietown,2024-07-21
2,Andrew Lin,KKR,CSK,CSK,CSK,Smithton,2025-02-11
6,Selena Petersen,SRH,DC,DC,SRH,North Jessica,2024-08-29
4,Lynn Jackson,RR,PBKS,PBKS,RR,Laceyborough,2024-06-12
3,Vanessa Bishop,MI,LSG,LSG,MI,South Nicholas,2025-01-28
9,John Wagner,DC,CSK,CSK,CSK,Kirstenport,2024-09-18
7,Erica Rubio,RCB,SRH,RCB,SRH,Lake Jasonfurt,2024-06-16
7,Jennifer Mckinney,SRH,GT,GT,SRH,Lake Tanyaside,2025-04-28
8,Jennifer Cooper,MI,RR,RR,MI,Lake Patriciaview,2025-01-02
5,Chelsea Sullivan MD,RR,PBKS,RR,PBKS,New Isabelview,2025-04-18
6,Brandon Wells,KKR,GT,GT,GT,South Jacobmouth,2024-05-27
5,Rachel Jordan,MI,PBKS,PBKS,MI,Samuelfurt,2024-07-13
7,Tony Lynch,RR,CSK,CSK,CSK,Michaelshire,2024-06-22
8,Miranda Smith,RR,SRH,SRH,RR,Andrewchester,2024-07-28
9,Victoria Medina,SRH,MI,SRH,MI,Palmerchester,2024-09-22
9,Kim Fisher,KKR,GT,KKR,GT,Ashleystad,2024-05-24
6,Christina Sherman,GT,KKR,GT,GT,Nicholsonborough,2024-12-31
7,Kristen Morris,MI,RCB,MI,RCB,South Adamville,2025-04-18
8,Roberto Nichols,GT,PBKS,GT,GT,Davidchester,2025-04-27
5,Andrew Powers,DC,CSK,DC,CSK,East Jennifer,2024-06-24
3,Jennifer Kirk,GT,PBKS,GT,GT,Berryshire,2024-08-10
3,Marcus Liu,RCB,CSK,RCB,RCB,North Maryberg,2024-07-26
4,Michelle Hall,MI,SRH,MI,SRH,East Traceychester,2025-05-06
4,Mrs. Amber Jackson,PBKS,RR,PBKS,PBKS,Lake Keith,2024-08-23
5,Alicia Ramirez,MI,SRH,MI,SRH,Randallville,2024-08-12
6,Audrey Briggs,GT,MI,MI,GT,South Jessicaton,2024-10-02
2,Brendan Gill,GT,SRH,GT,SRH,Millerland,2025-01-23
6,Amber Garcia,DC,PBKS,DC,PBKS,Matthewbury,2024-07-30
5,Richard Davis,SRH,KKR,KKR,SRH,Stevenhaven,2025-04-24
3,Michael Hardy,KKR,PBKS,KKR,PBKS,Davishaven,2025-04-20
8,Alexis White,RCB,DC,DC,DC,Campbellton,2024-06-01
4,Kenneth Maldonado,PBKS,DC,PBKS,PBKS,South Parker,2024-06-09
3,Amanda Curtis,KKR,MI,MI,KKR,Port Antonio,2024-11-25
5,James Moore,MI,RCB,MI,MI,Lake Bradley,2024-09-23
3,Jeff Avery,MI,SRH,MI,MI,Roblesfort,2024-05-23
7,Christy Spencer,CSK,GT,GT,CSK,East Audreyfurt,2024-12-20
9,Michael Rice,RR,RCB,RR,RCB,Taylorville,2024-05-24
4,Mr. Kenneth Wolfe,RR,GT,GT,GT,East David,2024-07-27
6,Michelle Henry,CSK,SRH,CSK,SRH,Denisemouth,2025-03-17
8,Joseph Williamson,KKR,MI,KKR,MI,West Stephaniechester,2024-05-25
8,David Myers,CSK,RCB,CSK,CSK,Ryanton,2024-12-05
4,Anthony Macias,MI,RR,MI,RR,Bradshawberg,2025-02-09
5,Karen Alvarez,KKR,GT,KKR,KKR,West Kristenchester,2025-01-29
2,Amy Jones,CSK,GT,CSK,GT,Hendersontown,2025-01-21
7,Matthew Phillips,SRH,DC,SRH,SRH,Russellville,2024-07-19
4,Monica Rodriguez,SRH,RCB,RCB,RCB,New James,2024-12-18
2,Amanda Miller,MI,RCB,MI,RCB,Smithburgh,2024-11-29
2,Robert Carter,MI,CSK,CSK,MI,East Oscarshire,2024-08-08
8,Jennifer Le,SRH,CSK,SRH,SRH,Hollowayshire,2024-10-19
7,Jason Kelly,KKR,CSK,CSK,KKR,East Sheenaberg,2025-04-10
9,Jennifer Garcia,RCB,RR,RCB,RCB,South Rodneytown,2025-01-23
4,Timothy Warren,SRH,PBKS,PBKS,SRH,Ricetown,2025-04-17
2,Michael Walters,SRH,GT,GT,SRH,Elizabethtown,2024-05-23
2,Andrea Adams,DC,MI,DC,MI,Donnaton,2025-04-10
8,Nicholas White,CSK,RCB,CSK,RCB,Crystalview,2024-10-08
3,Mariah Miller,LSG,MI,MI,LSG,Lake Bryanside,2024-08-25
9,Jimmy Martin,MI,GT,MI,GT,North Calvin,2024-08-08
7,April Allen,CSK,PBKS,PBKS,CSK,Derrickland,2025-02-09
5,Jessica Bentley,DC,CSK,DC,CSK,Bruceshire,2024-08-30
7,Vanessa Boone,CSK,DC,DC,CSK,Lake Bridget,2025-01-01
9,Alison Mclean,KKR,PBKS,KKR,KKR,Victoriamouth,2024-07-24
5,Brandon Miles,MI,SRH,SRH,SRH,Jessicashire,2025-03-23
2,Michael Hale,PBKS,RR,PBKS,PBKS,Maxbury,2025-01-15
3,Noah Herman,RR,LSG,LSG,RR,North Ashley,2024-07-01
8,Ronald Ramirez,CSK,KKR,KKR,CSK,Johnsonchester,2024-07-11
3,Amber Moore,MI,KKR,MI,KKR,Lake Laura,2024-07-16
7,Sarah Stewart,CSK,KKR,KKR,KKR,South Michael,2024-10-09
3,Tracy Steele,KKR,LSG,LSG,LSG,Christopherhaven,2024-12-12
6,Aimee Banks,LSG,GT,GT,LSG,Mooreshire,2025-03-21
4,Darren Cochran,PBKS,DC,PBKS,DC,Wallacemouth,2024-12-18
8,Charles Perez,SRH,MI,SRH,MI,Floydburgh,2024-11-23
6,Mr. James Steele,KKR,PBKS,KKR,PBKS,Lake Jay,2024-12-23
5,Jorge Allen,KKR,SRH,SRH,KKR,Vasquezborough,2025-03-30
6,Walter Adams,RCB,LSG,RCB,RCB,Lake Kevin,2024-11-22
6,Michael Reed,CSK,KKR,KKR,KKR,Hancockbury,2024-06-28
7,Julie Lewis,RCB,RR,RCB,RCB,Port Nancybury,2024-12-22
7,David Gonzalez,DC,KKR,DC,KKR,Santiagoview,2025-04-11
5,Erin Harris,MI,CSK,CSK,CSK,Riddleton,2024-08-22
4,Dennis Sanchez,RR,PBKS,PBKS,RR,East Cameron,2024-07-08
5,John Hill,LSG,DC,LSG,LSG,Port Anthonyside,2024-10-14
9,Kyle Cole,LSG,GT,GT,LSG,Nashburgh,2024-08-12
4,Mr. Patrick Jackson,CSK,RCB,CSK,CSK,East Kevin,2024-06-29
2,Lance Davis,GT,RCB,RCB,GT,Port Terrishire,2024-07-12
9,Morgan Lee,LSG,DC,LSG,DC,New George,2024-09-26
2,Kelly Gilbert,SRH,CSK,SRH,CSK,Nancyshire,2024-12-25
8,Jennifer Washington,PBKS,DC,DC,PBKS,East John,2024-12-03
5,Jodi Harris,MI,SRH,SRH,MI,North Cassidy,2025-02-22
5,Elizabeth Hall,RCB,KKR,KKR,RCB,Port Jennifer,2025-04-29
5,Monica Hicks,DC,KKR,KKR,KKR,Sarahfort,2025-03-17
7,Nancy Hernandez,CSK,KKR,KKR,KKR,Millerview,2025-03-26
6,Monica Torres,PBKS,SRH,PBKS,PBKS,South Maryfort,2025-03-22
7,Marcus Sullivan,SRH,LSG,SRH,LSG,Angelberg,2024-06-22
6,Latoya Garcia,GT,PBKS,PBKS,GT,Anthonyfort,2024-12-09
7,Amanda Macdonald,CSK,GT,GT,CSK,Port Sarahland,2024-09-12
6,Jennifer Huerta,MI,SRH,MI,SRH,Port Ronald,2024-05-22
8,Megan Barnett,CSK,RR,CSK,CSK,North Steveton,2024-09-19
7,Steven Garner,MI,LSG,MI,LSG,South Brandonberg,2024-11-23
2,Nancy Bailey,DC,RCB,DC,DC,Johnsonburgh,2024-10-09
